	enfant	age	type	seconde_debut	seconde_fin	contenu
4735	LEONARD	1_11_15	sit			Elle lui parle tout doucement.
4736	LEONARD	1_11_15	MOT	1183.665	1189.823	là coucou .
4737	LEONARD	1_11_15	sit			Elle le caresse.
4738	LEONARD	1_11_15	MOT	1189.823	1198.7	c'est une vraie star ce mec en fait .
4739	LEONARD	1_11_15	sit			Elle chuchote.
4740	LEONARD	1_11_15	MOT	1198.7	1205.118	qu' est+ce que tu fais ?
4741	LEONARD	1_11_15	MOT	1205.118	1207.22	tu regardes là qu' est+ce qui se passe .
4742	LEONARD	1_11_15	MOT	1207.22	1211.005	t'es au piquet Léonard ?
4743	LEONARD	1_11_15	tim			20:00
4744	LEONARD	1_11_15	MOT	1211.005	1213.28	hein .
4745	LEONARD	1_11_15	MOT	1213.28	1216.063	t'es au piquet ?
4746	LEONARD	1_11_15	MOT	1216.063	1219.503	qu' est+ce que tu fais Léonard ?
4747	LEONARD	1_11_15	CHI	1219.503	1229.863	maman .
4748	LEONARD	1_11_15	mod			mamɑ̃
4749	LEONARD	1_11_15	pho			mamɑ̃
4750	LEONARD	1_11_15	MOT	1229.863	1232.94	raconte+moi Dominique elle était gentille ?
4751	LEONARD	1_11_15	MOT	1232.94	1235.6680000000001	hein ?
4752	LEONARD	1_11_15	CHI	1235.6680000000001	1236.305	non .
4753	LEONARD	1_11_15	mod			nɔ̃
4754	LEONARD	1_11_15	pho			nɔ̃
4755	LEONARD	1_11_15	MOT	1236.305	1238.512	non elle était méchante ?
4756	LEONARD	1_11_15	MOT	1238.512	1240.632	hein hein Léonard ?
4757	LEONARD	1_11_15	CHI	1240.632	1242.422	méchante .
4758	LEONARD	1_11_15	mod			meʃɑ̃t
4759	LEONARD	1_11_15	pho			mesɑ̃t
4760	LEONARD	1_11_15	MOT	1242.422	1243.347	méchante Dominique ?
4761	LEONARD	1_11_15	MOT	1243.347	1245.743	et Annie ?
4762	LEONARD	1_11_15	MOT	1245.743	1249.43	elle était gentille ?
4763	LEONARD	1_11_15	CHI	1249.43	1250.505	gentille .
4764	LEONARD	1_11_15	mod			ʒɑ̃tij
4765	LEONARD	1_11_15	pho			ɑ̃ti
4766	LEONARD	1_11_15	MOT	1250.505	1252.822	ah !
4767	LEONARD	1_11_15	CHI	1252.822	1254.623	Martine .
4768	LEONARD	1_11_15	mod			maʀtin
4769	LEONARD	1_11_15	pho			mati
4770	LEONARD	1_11_15	MOT	1254.623	1256.26	et Martine elle était gentille ?
4771	LEONARD	1_11_15	CHI	1256.26	1256.82	non .
4772	LEONARD	1_11_15	mod			nɔ̃
4773	LEONARD	1_11_15	pho			nɔ̃
4774	LEONARD	1_11_15	MOT	1256.82	1256.996	non ?
4775	LEONARD	1_11_15	MOT	1256.996	1257.705	pourquoi elle était pas gentille Martine ?
4776	LEONARD	1_11_15	MOT	1257.705	1267.462	hein ?
4777	LEONARD	1_11_15	MOT	1267.462	1269.705	pourquoi elle était pas gentille ?
4778	LEONARD	1_11_15	sit			L ne répond pas. COUPURE de deux minutes. M. emmène L dans sa chambre se changer. Il est allongé sur la table à langer.
4779	LEONARD	1_11_15	MOT	1269.705	1278.307	tu veux pas de couche .
4780	LEONARD	1_11_15	CHI	1278.307	1279.132	pas couche .
4781	LEONARD	1_11_15	mod			pa kuʃ
4782	LEONARD	1_11_15	tim			21:00
4783	LEONARD	1_11_15	pho			pa kuʃ
4784	LEONARD	1_11_15	MOT	1279.132	1279.973	ah bon !
4785	LEONARD	1_11_15	CHI	1279.973	1280.873	pas couche .
4786	LEONARD	1_11_15	mod			pa kuʃ
4787	LEONARD	1_11_15	pho			pa kɔʃ
4788	LEONARD	1_11_15	CHI	1280.873	1282.637	pas couche .
4789	LEONARD	1_11_15	mod			pa kuʃ
4790	LEONARD	1_11_15	pho			pa kɔʃ
4791	LEONARD	1_11_15	MOT	1282.637	1285.372	a la crèche y a des enfants qui ont pas d'couche ?
4792	LEONARD	1_11_15	CHI	1285.372	1288.18	non .
4793	LEONARD	1_11_15	mod			nɔ̃
4794	LEONARD	1_11_15	pho			nɔ̃
4795	LEONARD	1_11_15	CHI	1288.18	1288.817	enfant a@fs couche .
4796	LEONARD	1_11_15	mod			ɑ̃fɑ̃ … kuʃ
4797	LEONARD	1_11_15	pho			ɑ̃fɑ̃ a kuʃ
4798	LEONARD	1_11_15	MOT	1288.817	1290.55	les enfants ils ont des couches à la crèche ?
4799	LEONARD	1_11_15	CHI	1290.55	1291.27	crêche .
4800	LEONARD	1_11_15	mod			kʀɛʃ
4801	LEONARD	1_11_15	pho			kɛʃ
4802	LEONARD	1_11_15	MOT	1291.27	1292.945	oui .
4803	LEONARD	1_11_15	MOT	1292.945	1294.252	comment c'est à la crèche ?
4804	LEONARD	1_11_15	MOT	1294.252	1296.222	Brian il a une couche ?
4805	LEONARD	1_11_15	CHI	1296.222	1296.973	couche .
4806	LEONARD	1_11_15	mod			kuʃ
4807	LEONARD	1_11_15	pho			kuʃ
4808	LEONARD	1_11_15	MOT	1296.973	1297.697	oui ?
4809	LEONARD	1_11_15	CHI	1297.697	1299.075	Brian a@fs couche .
4810	LEONARD	1_11_15	mod			bʀijɑ̃ … kuʃ
4811	LEONARD	1_11_15	pho			bajan a kuʃ
4812	LEONARD	1_11_15	MOT	1299.075	1300.38	ah bon .
4813	LEONARD	1_11_15	MOT	1300.38	1302.478	et Thibaut ?
4814	LEONARD	1_11_15	CHI	1302.478	1303.93	Thibaut couche .
4815	LEONARD	1_11_15	mod			tibo kuʃ
4816	LEONARD	1_11_15	pho			tiboy kuʃ
4817	LEONARD	1_11_15	MOT	1303.93	1305.073	et Anaëlle ?
4818	LEONARD	1_11_15	CHI	1305.073	1306.412	Anaëlle e@fs couche .
4819	LEONARD	1_11_15	mod			anaɛl … kuʃ
4820	LEONARD	1_11_15	pho			anaɛl e kuʃ
4821	LEONARD	1_11_15	MOT	1306.412	1308.137	et qui est+ce qui a une culotte alors ?
4822	LEONARD	1_11_15	CHI	1308.137	1309.292	culotte .
4823	LEONARD	1_11_15	mod			kylɔt
4824	LEONARD	1_11_15	pho			kylɔt
4825	LEONARD	1_11_15	MOT	1309.292	1311.02	hein ?
4826	LEONARD	1_11_15	MOT	1311.02	1311.7379999999998	à part toi ?
4827	LEONARD	1_11_15	CHI	1311.7379999999998	1313.0120000000002	culotte .
4828	LEONARD	1_11_15	mod			kylɔt
4829	LEONARD	1_11_15	com			POV:1pers
4830	LEONARD	1_11_15	pho			kylɔt
4831	LEONARD	1_11_15	CHI	1313.0120000000002	1315.693	non ah non e@fs culotte .
4832	LEONARD	1_11_15	mod			nɔ̃ a nɔ̃ … kylɔt
4833	LEONARD	1_11_15	pho			nɔ̃ a nɔ̃ e kylɔt
4834	LEONARD	1_11_15	MOT	1315.693	1317.852	qu' est+ce qu' y a ?
4835	LEONARD	1_11_15	CHI	1317.852	1319.027	non .
4836	LEONARD	1_11_15	mod			nɔ̃
4837	LEONARD	1_11_15	pho			nɔ̃
4838	LEONARD	1_11_15	MOT	1319.027	1320.3970000000002	t'en veux plus d'la culotte ?
4839	LEONARD	1_11_15	CHI	1320.3970000000002	1323.3729999999998	moi veux pantalon pas beau .
4840	LEONARD	1_11_15	mod			mwa vø pɑ̃talɔ̃ pa bo
4841	LEONARD	1_11_15	com			POV:1pers
4842	LEONARD	1_11_15	pho			ma vø palɔ̃ pa bɔ
4843	LEONARD	1_11_15	MOT	1323.3729999999998	1324.1370000000002	le pantalon ?
4844	LEONARD	1_11_15	CHI	1324.1370000000002	1326.717	pas beau le pantalon .
4845	LEONARD	1_11_15	mod			pa bo lə pɑ̃talɔ̃
4846	LEONARD	1_11_15	pho			pa bo le pal
4847	LEONARD	1_11_15	MOT	1326.717	1328.317	mais tu peux pas mettre que la culotte tu vas avoir froid .
4848	LEONARD	1_11_15	tim			22:00
4849	LEONARD	1_11_15	CHI	1328.317	1329.425	non .
4850	LEONARD	1_11_15	mod			nɔ̃
4851	LEONARD	1_11_15	pho			nɔ̃
4852	LEONARD	1_11_15	MOT	1329.425	1330.557	non ?
4853	LEONARD	1_11_15	CHI	1330.557	1331.267	non .
4854	LEONARD	1_11_15	mod			nɔ̃
4855	LEONARD	1_11_15	pho			nɔ̃
4856	LEONARD	1_11_15	MOT	1331.267	1332.422	tu veux mettre un pantalon ?
4857	LEONARD	1_11_15	CHI	1332.422	1333.366	mettre un pantalon .
4858	LEONARD	1_11_15	mod			mɛtʀ ɛ̃ pɑ̃talɔ̃
4859	LEONARD	1_11_15	com			POV:1pers
4860	LEONARD	1_11_15	pho			mɛt ɛ̃ pɑ̃talɔ̃
4861	LEONARD	1_11_15	MOT	1333.366	1334.7820000000002	tu veux mettre celui+là ?
4862	LEONARD	1_11_15	MOT	1334.7820000000002	1337.77	ce pantalon là de pyjama ?
4863	LEONARD	1_11_15	CHI	1337.77	1339.027	pyjama .
4864	LEONARD	1_11_15	mod			piʒama
4865	LEONARD	1_11_15	pho			pama
4866	LEONARD	1_11_15	MOT	1339.027	1339.7520000000002	oui ?
4867	LEONARD	1_11_15	MOT	1339.7520000000002	1341.185	celui+là il te plaît ?
4868	LEONARD	1_11_15	CHI	1341.185	1342.26	plaît .
4869	LEONARD	1_11_15	mod			plɛ
4870	LEONARD	1_11_15	pho			ple
4871	LEONARD	1_11_15	CHI	1342.26	1344.095	plaît .
4872	LEONARD	1_11_15	mod			plɛ
4873	LEONARD	1_11_15	pho			pla
4874	LEONARD	1_11_15	MOT	1344.095	1344.635	ben dis+donc !
4875	LEONARD	1_11_15	MOT	1344.635	1345.692	tu vas être chic !
4876	LEONARD	1_11_15	CHI	1345.692	1346.892	chic .
4877	LEONARD	1_11_15	mod			ʃik
4878	LEONARD	1_11_15	pho			sik
4879	LEONARD	1_11_15	MOT	1346.892	1347.53	t'es chic ?
4880	LEONARD	1_11_15	CHI	1347.53	1347.896	chic .
4881	LEONARD	1_11_15	mod			ʃik
4882	LEONARD	1_11_15	pho			sik
4883	LEONARD	1_11_15	MOT	1347.896	1348.6329999999998	t'es chic .
4884	LEONARD	1_11_15	MOT	1348.6329999999998	1349.92	t'es beau .
4885	LEONARD	1_11_15	CHI	1349.92	1351.013	yyy .
4886	LEONARD	1_11_15	mod			…
4887	LEONARD	1_11_15	pho			iː
4888	LEONARD	1_11_15	MOT	1351.013	1353.74	qu' est+ce que c'est ?
4889	LEONARD	1_11_15	CHI	1353.74	1354.0620000000001	culotte de Léonard .
4890	LEONARD	1_11_15	mod			kylɔt də leɔnaʀ
4891	LEONARD	1_11_15	com			POV:1pers
4892	LEONARD	1_11_15	pho			kylɔt dø nona
4893	LEONARD	1_11_15	CHI	1354.0620000000001	1356.1570000000002	Léonard le@fs culotte .
4894	LEONARD	1_11_15	mod			leɔnaʀ … kylɔt
4895	LEONARD	1_11_15	pho			nona le kylɔt
4896	LEONARD	1_11_15	MOT	1356.1570000000002	1357.737	oui Léonard il a une culotte .
4897	LEONARD	1_11_15	MOT	1357.737	1361.625	ben écoutes si tu veux mettre une culotte .
4898	LEONARD	1_11_15	MOT	1361.625	1362.8929999999998	c'est tes oignons .
4899	LEONARD	1_11_15	MOT	1362.8929999999998	1367.21	et on va mettre euh un t+shirt .
4900	LEONARD	1_11_15	CHI	1367.21	1369.8129999999999	met t+shirt .
4901	LEONARD	1_11_15	mod			mɛ tiʃiʀ
4902	LEONARD	1_11_15	pho			mɛ tiʃœt
4903	LEONARD	1_11_15	MOT	1369.8129999999999	1371.1729999999998	un t+shirt .
4904	LEONARD	1_11_15	CHI	1371.1729999999998	1372.757	met t+shirt .
4905	LEONARD	1_11_15	mod			mɛ tiʃiʀ
4906	LEONARD	1_11_15	tim			23:00
4907	LEONARD	1_11_15	sit			L s'agite.
4908	LEONARD	1_11_15	pho			mɛ tiʃœt
4909	LEONARD	1_11_15	MOT	1372.757	1373.8270000000002	qu' est+ce que j'ai foutu ?
4910	LEONARD	1_11_15	sit			Le T-shirt et le pantalon ne vont pas ensemble.
4911	LEONARD	1_11_15	MOT	1373.8270000000002	1379.5729999999999	attends tu beh +...
4912	LEONARD	1_11_15	MOT	1379.5729999999999	1381.26	Léonard # tu bouges pas de la table à langer !
4913	LEONARD	1_11_15	MOT	1381.26	1382.13	ça non hein .
4914	LEONARD	1_11_15	MOT	1382.13	1383.3729999999998	tu bouges pas .
4915	LEONARD	1_11_15	MOT	1383.3729999999998	1385.5320000000002	tu ne bouges pas voilà .
4916	LEONARD	1_11_15	MOT	1385.5320000000002	1388.41	hum ça va pas+du+tout avec .
4917	LEONARD	1_11_15	CHI	1388.41	1388.9370000000001	culotte .
4918	LEONARD	1_11_15	mod			kylɔt
4919	LEONARD	1_11_15	pho			kylɔt
4920	LEONARD	1_11_15	MOT	1388.9370000000001	1390.815	c'est pas la culotte c'est le t+shirt .
4921	LEONARD	1_11_15	CHI	1390.815	1392.277	t+shirt .
4922	LEONARD	1_11_15	mod			tiʃiʀ
4923	LEONARD	1_11_15	pho			tiʃœʁt
4924	LEONARD	1_11_15	sit			L passe la tête dans le T-shirt.
4925	LEONARD	1_11_15	MOT	1392.277	1394.06	et coucou !
4926	LEONARD	1_11_15	CHI	1394.06	1394.8570000000002	e@fs culotte .
4927	LEONARD	1_11_15	mod			… kylɔt
4928	LEONARD	1_11_15	com			POV:1pers
4929	LEONARD	1_11_15	pho			e kylɔt
4930	LEONARD	1_11_15	MOT	1394.8570000000002	1395.983	oui t'as une culotte .
4931	LEONARD	1_11_15	CHI	1395.983	1397.1070000000002	culotte .
4932	LEONARD	1_11_15	mod			kylɔt
4933	LEONARD	1_11_15	pho			kylɔt
4934	LEONARD	1_11_15	CHI	1397.1070000000002	1398.2520000000002	culotte .
4935	LEONARD	1_11_15	mod			kylɔt
4936	LEONARD	1_11_15	pho			kylɔt
4937	LEONARD	1_11_15	CHI	1398.2520000000002	1399.943	t+shirt .
4938	LEONARD	1_11_15	mod			tiʃiʀ
4939	LEONARD	1_11_15	pho			tiʃœt
4940	LEONARD	1_11_15	MOT	1399.943	1402.412	ouais c'est un t+shirt de pyjama .
4941	LEONARD	1_11_15	CHI	1402.412	1404.0529999999999	pajama [: pyjama] e@fs t+shirt .
4942	LEONARD	1_11_15	mod			paʒama … tiʃiʀ
4943	LEONARD	1_11_15	pho			pama e tiʃœt
4944	LEONARD	1_11_15	CHI	1404.0529999999999	1406.775	pajama [: pyjama] e@fs t+shirt .
4945	LEONARD	1_11_15	mod			paʒama … tiʃiʀ
4946	LEONARD	1_11_15	pho			pama e liʃœt
4947	LEONARD	1_11_15	MOT	1406.775	1409.9	oh que tu es mignon comme ça !
4948	LEONARD	1_11_15	MOT	1409.9	1410.98	mais tu es mignon !
4949	LEONARD	1_11_15	CHI	1410.98	1411.59	culotte .
4950	LEONARD	1_11_15	mod			kylɔt
4951	LEONARD	1_11_15	com			POV:1pers
4952	LEONARD	1_11_15	pho			kylɔt
4953	LEONARD	1_11_15	CHI	1411.59	1412.612	e@fs culotte .
4954	LEONARD	1_11_15	mod			… kylɔt
4955	LEONARD	1_11_15	pho			e kylɔt
4956	LEONARD	1_11_15	MOT	1412.612	1413.65	oui t'as une culotte .
4957	LEONARD	1_11_15	CHI	1413.65	1416.7820000000002	oui e@fs culotte culotte .
4958	LEONARD	1_11_15	mod			wi … kylɔt kylɔt
4959	LEONARD	1_11_15	com			POV:1pers
4960	LEONARD	1_11_15	pho			wi e kulɔt kylɔt
4961	LEONARD	1_11_15	MOT	1416.7820000000002	1417.892	tu vas le dire à papa ?
4962	LEONARD	1_11_15	CHI	1417.892	1418.432	culotte .
4963	LEONARD	1_11_15	mod			kylɔt
4964	LEONARD	1_11_15	pho			kylɔt
4965	LEONARD	1_11_15	MOT	1418.432	1420.055	tu vas lui dire à papa ?
4966	LEONARD	1_11_15	CHI	1420.055	1422.1970000000001	culotte culotte .
4967	LEONARD	1_11_15	mod			kylɔt kylɔt
4968	LEONARD	1_11_15	pho			kylɔt kylɔtø
4969	LEONARD	1_11_15	MOT	1422.1970000000001	1422.93	tu vas lui dire j'ai une culotte .
4970	LEONARD	1_11_15	MOT	1422.93	1423.8329999999999	Léonard a une culotte .
4971	LEONARD	1_11_15	sit			L chante.
4972	LEONARD	1_11_15	CHI	1423.8329999999999	1426.825	culotte Léonard .
4973	LEONARD	1_11_15	mod			kylɔt leɔnaʀ
4974	LEONARD	1_11_15	com			POV:1pers
4975	LEONARD	1_11_15	pho			kylɔt leona
4976	LEONARD	1_11_15	CHI	1426.825	1428.31	culotte .
4977	LEONARD	1_11_15	mod			kylɔt
4978	LEONARD	1_11_15	pho			kylɔt
4979	LEONARD	1_11_15	MOT	1428.31	1430.01	c'est ta chanson ?
4980	LEONARD	1_11_15	sit			Ils vont dans le salon.
4981	LEONARD	1_11_15	MOT	1430.01	1431.7320000000002	culotte Léonard .
4982	LEONARD	1_11_15	MOT	1431.7320000000002	1433.422	allez va le dire à papa .
4983	LEONARD	1_11_15	MOT	1433.422	1434.692	viens .
4984	LEONARD	1_11_15	MOT	1434.692	1435.342	on va le dire à papa .
4985	LEONARD	1_11_15	FAT	1435.342	1437.2579999999998	oh là ça va mieux là .
4986	LEONARD	1_11_15	FAT	1437.2579999999998	1438.507	tu te sens mieux .
4987	LEONARD	1_11_15	FAT	1438.507	1439.2720000000002	on est plus à l'aise .
4988	LEONARD	1_11_15	OBS	1439.2720000000002	1440.308	plus léger .
4989	LEONARD	1_11_15	FLO	1440.308	1442.0120000000002	il avait mal quelque+part .
4990	LEONARD	1_11_15	MOT	1442.0120000000002	1442.95	non il voulait plus d'couche .
4991	LEONARD	1_11_15	MOT	1442.95	1444.0079999999998	il voulait juste mettre une culotte .
4992	LEONARD	1_11_15	tim			24:00
4993	LEONARD	1_11_15	CHI	1444.0079999999998	1444.9	pas la couche .
4994	LEONARD	1_11_15	mod			pa la kuʃ
4995	LEONARD	1_11_15	pho			pa la kuʃ
4996	LEONARD	1_11_15	CHI	1444.9	1445.35	veux pas .
4997	LEONARD	1_11_15	mod			vø pa
4998	LEONARD	1_11_15	pho			øv pa
4999	LEONARD	1_11_15	FAT	1445.35	1445.95	ah oui .
5000	LEONARD	1_11_15	FAT	1445.95	1447.105	parce+que t'es un grand garçon maintenant .
5001	LEONARD	1_11_15	CHI	1447.105	1449.473	pas aller la couche .
5002	LEONARD	1_11_15	mod			pa ale la kuʃ
5003	LEONARD	1_11_15	pho			pa ale la kuʃ
5004	LEONARD	1_11_15	int			aller/3/
5005	LEONARD	1_11_15	FAT	1449.473	1451.6129999999998	mais faut pas faire pipi dans ton pantalon maintenant .
5006	LEONARD	1_11_15	FAT	1451.6129999999998	1453.787	si tu veux faut dire mama je veux faire pipi .
5007	LEONARD	1_11_15	OBS	1453.85	1454.74	ou papa .
5008	LEONARD	1_11_15	CHI	1454.74	1455.4170000000001	pipi .
5009	LEONARD	1_11_15	mod			pipi
5010	LEONARD	1_11_15	pho			ipiː
5011	LEONARD	1_11_15	FAT	1455.4170000000001	1457.132	ou papa .
5012	LEONARD	1_11_15	sit			COUPURE. L est debout devant la télévision et regarde le bébête-show.
5013	LEONARD	1_11_15	CHI	1457.132	1461.5379999999998	marionnettes .
5014	LEONARD	1_11_15	mod			maʀjɔnɛt
5015	LEONARD	1_11_15	pho			anonɛt
5016	LEONARD	1_11_15	OBS	1461.5379999999998	1468.06	qu' est+ce qu' il y a à la télévision Léonard ?
5017	LEONARD	1_11_15	CHI	1468.06	1470.6970000000001	télévision .
5018	LEONARD	1_11_15	mod			televizjɔ̃
5019	LEONARD	1_11_15	pho			levizɔ̃
5020	LEONARD	1_11_15	OBS	1470.6970000000001	1482.092	merde la batterie !
5021	LEONARD	1_11_15	CHI	1482.092	1483.342	merde .
5022	LEONARD	1_11_15	mod			mɛʀd
5023	LEONARD	1_11_15	sit			L s'est retourné.
5024	LEONARD	1_11_15	pho			mɛd
5025	LEONARD	1_11_15	CHI	1483.342	1485.95	ah non .
5026	LEONARD	1_11_15	mod			a nɔ̃
5027	LEONARD	1_11_15	pho			a nɔ̃
5028	LEONARD	1_11_15	FAT	1485.95	1486.787	attends !
5029	LEONARD	1_11_15	CHI	1486.787	1490.6970000000001	ah non encore xx .
5030	LEONARD	1_11_15	mod			a nɔ̃ ɑ̃kɔʀ …
5031	LEONARD	1_11_15	tim			25:00
5032	LEONARD	1_11_15	sit			Il regarde la télévision et montre les marionnettes.
5033	LEONARD	1_11_15	pho			a nɔ̃ akɔ XX
5034	LEONARD	1_11_15	CHI	1490.6970000000001	1530.172	yy de@fs lui .
5035	LEONARD	1_11_15	mod			… … lɥi
5036	LEONARD	1_11_15	pho			adyɔ̃ də lɥi
5037	LEONARD	1_11_15	FAT	1530.172	1531.3929999999998	t'as vu lui ?
5038	LEONARD	1_11_15	OBS	1531.3929999999998	1532.3020000000001	hum .
5039	LEONARD	1_11_15	OBS	1532.3020000000001	1534.057	qu' est+ce qu' il dit ?
5040	LEONARD	1_11_15	FAT	1534.057	1537.66	c'est quoi c'est une grenouille ?
5041	LEONARD	1_11_15	sit			L est fasciné.
5042	LEONARD	1_11_15	CHI	1537.66	1543.517	grenouille .
5043	LEONARD	1_11_15	mod			gʀənuj
5044	LEONARD	1_11_15	sit			Il montre un personnage.
5045	LEONARD	1_11_15	pho			gønuj
5046	LEONARD	1_11_15	CHI	1543.517	1549.933	yyy .
5047	LEONARD	1_11_15	mod			…
5048	LEONARD	1_11_15	sit			Il imite sa voix.
5049	LEONARD	1_11_15	pho			vwala
5050	LEONARD	1_11_15	CHI	1549.933	1552.172	marionnette .
5051	LEONARD	1_11_15	mod			maʀjɔnɛt
5052	LEONARD	1_11_15	pho			nonɛt
5053	LEONARD	1_11_15	FAT	1552.172	1557.45	il parle la marionnette c'est ça que t'as dit ?
5054	LEONARD	1_11_15	tim			26:00
5055	LEONARD	1_11_15	CHI	1557.45	1564.588	c'est celui+là la marionnette .
5056	LEONARD	1_11_15	mod			sɛ səlɥila la maʀjɔnɛt
5057	LEONARD	1_11_15	sit			Il montre une marionnette et gémit.
5058	LEONARD	1_11_15	pho			se pɥila la manonɛt
5059	LEONARD	1_11_15	CHI	1564.588	1565.4920000000002	celui+là +...
5060	LEONARD	1_11_15	mod			səlɥila
5061	LEONARD	1_11_15	pho			sɥila
5062	LEONARD	1_11_15	CHI	1565.4920000000002	1567.4270000000001	celui+là marionnette .
5063	LEONARD	1_11_15	mod			səlɥila maʀjɔnɛt
5064	LEONARD	1_11_15	pho			sɥila enonɛt
5065	LEONARD	1_11_15	CHI	1567.4270000000001	1577.455	peur yy .
5066	LEONARD	1_11_15	mod			pœʀ …
5067	LEONARD	1_11_15	com			POV:1pers
5068	LEONARD	1_11_15	pho			pœ da
5069	LEONARD	1_11_15	CHI	1577.455	1578.8529999999998	e@fs peur yy .
5070	LEONARD	1_11_15	mod			… pœʀ …
5071	LEONARD	1_11_15	pho			e pœ da
5072	LEONARD	1_11_15	CHI	1578.8529999999998	1581.58	e@fs peur yy .
5073	LEONARD	1_11_15	mod			… pœʀ …
5074	LEONARD	1_11_15	pho			e pœ da
5075	LEONARD	1_11_15	FAT	1581.58	1582.578	t'as peur de celui+là ?
5076	LEONARD	1_11_15	OBS	1582.578	1583.9379999999999	c'est Chirac qu' il aime pas .
5077	LEONARD	1_11_15	sit			Elle rit.
5078	LEONARD	1_11_15	FAT	1583.9379999999999	1584.693	ouais .
5079	LEONARD	1_11_15	OBS	1584.693	1587.987	faut lui écrire une lettre à Chirac .
5080	LEONARD	1_11_15	OBS	1587.987	1596.8370000000002	il est rigolo .
5081	LEONARD	1_11_15	CHI	1596.8370000000002	1599.4779999999998	rigolo .
5082	LEONARD	1_11_15	mod			ʀigɔlo
5083	LEONARD	1_11_15	pho			igolo
5084	LEONARD	1_11_15	CHI	1599.4779999999998	1603.0120000000002	xxx .
5085	LEONARD	1_11_15	mod			…
5086	LEONARD	1_11_15	FAT	1603.0120000000002	1610.023	il aime bien la grenouille .
5087	LEONARD	1_11_15	FAT	1610.023	1611.735	il aime bien Mitterrand mais il aime pas Chirac .
5088	LEONARD	1_11_15	CHI	1611.735	1615.2720000000002	lumière allumer a@fs lumière .
5089	LEONARD	1_11_15	mod			lymjɛʀ alyme … lymjɛʀ
5090	LEONARD	1_11_15	pho			amjɛ amɛ a amjɛ
5091	LEONARD	1_11_15	OBS	1615.2720000000002	1617.07	qu' est+ce que tu dis ?
5092	LEONARD	1_11_15	FAT	1617.07	1618.1970000000001	la lumière .
5093	LEONARD	1_11_15	OBS	1618.1970000000001	1618.95	la lumière .
5094	LEONARD	1_11_15	FAT	1618.95	1620.915	la lumière s'est éteinte .
5095	LEONARD	1_11_15	sit			L montre la télévision.
5096	LEONARD	1_11_15	FAT	1620.915	1622.0120000000002	xxx .
5097	LEONARD	1_11_15	CHI	1622.0120000000002	1623.172	yy la lumière .
5098	LEONARD	1_11_15	mod			… la lymjɛʀ
5099	LEONARD	1_11_15	pho			te la lymie
5100	LEONARD	1_11_15	OBS	1623.172	1634.3129999999999	c'est tous les jours ça ?
5101	LEONARD	1_11_15	tim			27:00
5102	LEONARD	1_11_15	FAT	1634.3129999999999	1635.213	mais il regarde pas +...
5103	LEONARD	1_11_15	FAT	1635.213	1636.8929999999998	mais tous les jours il regarde les marionnettes de Canal+plus .
5104	LEONARD	1_11_15	OBS	1636.8929999999998	1638.495	c'est les mêmes ?
5105	LEONARD	1_11_15	FAT	1638.495	1639.092	c'est bientôt .
5106	LEONARD	1_11_15	FAT	1639.092	1639.67	non c'est pas les mêmes .
5107	LEONARD	1_11_15	sit			Il s'adresse à L.
5108	LEONARD	1_11_15	MOT	1639.67	1642.172	c'est bientôt les marionnettes de Canal+plus .
5109	LEONARD	1_11_15	MOT	1642.172	1643.832	tu veux voir les autres marionnettes .
5110	LEONARD	1_11_15	CHI	1643.832	1645.3970000000002	marionnette .
5111	LEONARD	1_11_15	mod			maʀjɔnɛt
5112	LEONARD	1_11_15	sit			P. change de chaîne.
5113	LEONARD	1_11_15	pho			nonɛt
5114	LEONARD	1_11_15	FAT	1645.3970000000002	1647.412	c'est après ça .
5115	LEONARD	1_11_15	sit			L reste immobile.
5116	LEONARD	1_11_15	FAT	1647.412	1650.0279999999998	après ça y a les marionnettes de Canal+plus .
5117	LEONARD	1_11_15	FAT	1650.0279999999998	1652.783	tu veux venir sur le lit ?
5118	LEONARD	1_11_15	FAT	1652.783	1654.78	non ?
5119	LEONARD	1_11_15	OBS	1654.78	1662.3729999999998	il regarde beaucoup la télé ?
5120	LEONARD	1_11_15	FAT	1662.3729999999998	1664.995	il regarde la télé ouais .
5121	LEONARD	1_11_15	FAT	1664.995	1667.3770000000002	peut+être pas beaucoup mais surtout le soir vers +...
5122	LEONARD	1_11_15	OBS	1667.3770000000002	1668.473	après manger .
5123	LEONARD	1_11_15	FAT	1668.473	1669.935	non avant manger .
5124	LEONARD	1_11_15	FAT	1669.935	1670.89	normalement il a pas encore mangé .
5125	LEONARD	1_11_15	OBS	1670.89	1671.53	ouais .
5126	LEONARD	1_11_15	OBS	1671.53	1676.575	et vous mangez souvent avec lui ou pas ?
5127	LEONARD	1_11_15	FAT	1676.575	1677.4679999999998	ouais très souvent .
5128	LEONARD	1_11_15	tim			28:00
5129	LEONARD	1_11_15	sit			on entend le générique des marionnettes. l s'assoit contre son père sur le lit.
5130	LEONARD	1_11_15	FAT	1677.4679999999998	1678.463	normalement on mange avec lui .
5131	LEONARD	1_11_15	FAT	1678.463	1681.5529999999999	enfin des fois quand il a très faim il mange deux fois .
5132	LEONARD	1_11_15	FAT	1681.5529999999999	1683.9520000000002	il mange une fois avant et ensuite en+même+temps+que +...
